transaction_id,user_id,amount,points_earned,transaction_datetime,transaction_type
2589,630,241,0,2024-08-25 01:23:09,Redeemed
2590,630,1007,2014,2024-04-15 17:25:12,Earned
2591,630,183,0,2024-05-20 14:07:08,Redeemed
2592,630,139,0,2024-09-10 01:21:44,Redeemed
2593,630,1889,3778,2024-06-18 23:32:05,Earned
2594,631,0,500,2024-10-03 13:18:57,Signup Bonus
2595,631,1189,2378,2025-01-09 06:47:08,Earned
2596,631,1653,3306,2024-11-03 20:44:47,Earned
2597,631,1940,3880,2024-09-06 08:43:30,Earned
2598,631,785,1570,2024-03-31 12:33:28,Earned
2599,632,0,500,2024-04-17 04:37:15,Signup Bonus
2600,632,194,0,2024-07-20 17:07:49,Redeemed
2601,632,1374,2748,2024-04-03 20:01:56,Earned
2602,632,149,0,2024-09-11 07:59:46,Redeemed
2603,632,1229,2458,2024-05-02 14:15:23,Earned
2604,632,725,1450,2024-05-18 09:43:52,Earned
2605,633,0,500,2024-07-13 08:20:00,Signup Bonus
2606,633,1799,3598,2025-01-18 19:22:40,Earned
2607,633,238,0,2024-12-11 13:09:16,Redeemed
2608,633,396,0,2024-12-01 15:13:13,Redeemed
2609,633,366,0,2024-08-06 09:38:56,Redeemed
2610,633,961,1922,2024-05-05 19:43:18,Earned
2611,634,0,500,2024-12-08 18:15:30,Signup Bonus
2612,634,393,0,2024-06-28 22:32:03,Redeemed
2613,634,341,0,2024-07-08 12:29:03,Redeemed
2614,634,1104,2208,2024-05-06 21:05:13,Earned
2615,634,1690,3380,2024-08-19 05:42:40,Earned
2616,635,0,500,2024-08-13 12:27:15,Signup Bonus
2617,635,486,0,2024-07-26 00:03:20,Redeemed
2618,636,0,500,2024-06-16 06:20:43,Signup Bonus
2619,636,101,0,2024-08-11 14:39:46,Redeemed
2620,636,321,0,2025-01-09 22:17:46,Redeemed
2621,637,0,500,2024-12-09 06:57:29,Signup Bonus
2622,637,239,0,2024-05-27 23:00:36,Redeemed
2623,637,195,390,2024-07-29 22:59:08,Earned
2624,637,457,0,2024-06-12 17:24:15,Redeemed
2625,638,0,500,2024-10-20 22:46:12,Signup Bonus
2626,638,492,0,2025-01-23 06:43:13,Redeemed
2627,638,913,1826,2024-12-15 10:46:51,Earned
2628,638,534,1068,2024-04-30 08:25:54,Earned
2629,638,220,0,2025-01-28 13:29:37,Redeemed
2630,638,494,0,2025-01-25 07:00:46,Redeemed
2631,639,0,500,2025-01-10 03:26:15,Signup Bonus
2632,639,1546,3092,2024-12-22 07:22:10,Earned
2633,639,1681,3362,2024-12-28 04:25:13,Earned
2634,639,748,1496,2024-09-13 05:12:09,Earned
2635,639,338,676,2024-08-09 20:29:51,Earned
2636,640,0,500,2024-12-12 20:51:00,Signup Bonus
2637,640,410,820,2025-03-06 22:06:59,Earned
2638,640,1907,3814,2024-08-10 14:25:07,Earned
2639,641,0,500,2024-09-22 01:24:08,Signup Bonus
2640,641,235,0,2025-01-03 12:12:26,Redeemed
2641,642,0,500,2024-09-21 12:33:41,Signup Bonus
2642,642,104,208,2025-02-17 15:07:20,Earned
2643,643,0,500,2024-06-12 16:19:06,Signup Bonus
2644,643,383,766,2025-01-10 12:34:21,Earned
2645,643,307,614,2025-01-18 01:29:21,Earned
2646,643,376,0,2024-11-02 07:03:52,Redeemed
2647,643,1339,2678,2025-02-20 06:47:45,Earned
2648,644,0,500,2024-10-05 08:31:31,Signup Bonus
2649,644,235,470,2024-06-01 20:21:19,Earned
2650,644,187,0,2025-02-02 05:01:55,Redeemed
2651,644,606,1212,2024-12-17 13:03:50,Earned
2652,644,170,0,2024-09-29 14:55:03,Redeemed
2653,645,0,500,2024-07-27 14:25:10,Signup Bonus
2654,645,490,0,2024-08-04 13:04:58,Redeemed
2655,645,426,0,2024-05-18 03:07:20,Redeemed
2656,645,660,1320,2024-11-16 09:36:27,Earned
2657,645,554,1108,2025-02-19 03:31:02,Earned
2658,646,0,500,2025-01-28 20:35:03,Signup Bonus
2659,646,408,0,2024-05-25 00:20:18,Redeemed
2660,647,0,500,2024-08-04 05:26:37,Signup Bonus
2661,647,1878,3756,2024-11-30 13:34:48,Earned
2662,647,300,600,2024-09-22 18:14:07,Earned
2663,648,0,500,2024-07-24 03:16:57,Signup Bonus
2664,648,1582,3164,2024-11-01 05:43:35,Earned
2665,648,1978,3956,2024-04-13 16:55:27,Earned
2666,648,400,0,2024-08-05 03:57:38,Redeemed
2667,648,299,0,2024-09-22 04:00:08,Redeemed
2668,649,0,500,2024-06-25 00:17:04,Signup Bonus
2669,649,1713,3426,2025-02-26 14:09:35,Earned
2670,650,0,500,2024-05-01 07:51:00,Signup Bonus
2671,650,1543,3086,2024-03-18 02:55:11,Earned
2672,650,125,0,2024-09-04 17:05:56,Redeemed
2673,650,345,0,2024-05-28 10:32:54,Redeemed
2674,650,207,0,2024-04-23 13:03:52,Redeemed
2675,650,875,1750,2025-01-18 00:55:59,Earned
2676,651,0,500,2024-11-30 12:11:05,Signup Bonus
2677,651,335,0,2024-09-12 10:21:54,Redeemed
2678,651,455,0,2024-07-11 14:58:27,Redeemed
2679,651,177,0,2024-05-13 01:43:37,Redeemed
2680,651,304,0,2024-08-28 07:31:20,Redeemed
2681,651,289,578,2025-01-29 16:10:11,Earned
2682,652,0,500,2024-06-28 09:29:32,Signup Bonus
2683,652,287,0,2024-09-25 06:43:51,Redeemed
2684,652,439,0,2024-08-24 01:48:51,Redeemed
2685,652,694,1388,2024-06-24 05:56:11,Earned
2686,652,287,0,2024-04-14 11:29:53,Redeemed
2687,652,176,0,2024-10-18 10:12:41,Redeemed
2688,653,0,500,2024-04-17 07:51:28,Signup Bonus
2689,653,265,0,2024-10-15 13:02:26,Redeemed
2690,653,1123,2246,2025-01-26 02:31:48,Earned
2691,654,0,500,2024-07-31 11:33:41,Signup Bonus
2692,654,1141,2282,2024-05-20 21:51:50,Earned
2693,654,1216,2432,2024-05-30 22:32:29,Earned
2694,654,254,508,2024-07-18 07:13:09,Earned
2695,654,350,0,2025-02-28 15:11:56,Redeemed
2696,655,0,500,2024-06-16 06:59:05,Signup Bonus
2697,655,394,0,2024-11-10 00:42:29,Redeemed
2698,656,0,500,2024-09-12 11:33:40,Signup Bonus
2699,656,226,0,2025-02-22 13:06:09,Redeemed
2700,656,1772,3544,2024-07-31 18:54:50,Earned
2701,656,1042,2084,2025-02-06 13:14:10,Earned
2702,657,0,500,2024-09-05 05:05:01,Signup Bonus
2703,657,444,0,2025-02-20 10:46:54,Redeemed
2704,658,0,500,2024-08-15 10:45:50,Signup Bonus
2705,658,858,1716,2024-07-04 18:10:25,Earned
2706,659,0,500,2024-05-01 19:03:15,Signup Bonus
2707,659,379,0,2024-03-20 20:21:28,Redeemed
2708,659,1476,2952,2024-05-18 16:50:58,Earned
2709,659,1625,3250,2024-04-07 18:10:23,Earned
2710,660,0,500,2024-08-03 16:53:46,Signup Bonus
2711,660,397,0,2024-07-09 07:31:14,Redeemed
2712,660,167,0,2024-09-07 09:35:05,Redeemed
2713,660,245,0,2024-10-24 14:49:42,Redeemed
2714,660,1862,3724,2025-02-21 08:53:47,Earned
2715,661,0,500,2024-09-09 22:54:44,Signup Bonus
2716,661,483,0,2024-09-17 13:17:10,Redeemed
2717,661,339,0,2024-08-06 18:01:54,Redeemed
2718,662,0,500,2024-10-12 17:43:07,Signup Bonus
2719,662,1315,2630,2024-07-03 03:23:45,Earned
2720,662,1486,2972,2024-04-27 15:20:07,Earned
2721,662,150,0,2024-12-10 05:06:43,Redeemed
2722,662,1195,2390,2024-09-25 15:36:07,Earned
2723,663,0,500,2024-07-27 06:50:00,Signup Bonus
2724,663,633,1266,2024-07-10 23:10:11,Earned
2725,664,0,500,2024-08-15 09:45:22,Signup Bonus
2726,664,236,472,2024-12-24 23:44:13,Earned
2727,664,475,0,2024-05-28 18:33:28,Redeemed
2728,664,261,0,2024-11-19 19:42:02,Redeemed
2729,664,427,854,2024-03-30 03:37:11,Earned
2730,664,366,0,2024-10-31 16:38:32,Redeemed
2731,665,0,500,2024-04-22 02:38:49,Signup Bonus
2732,665,228,0,2024-09-21 09:39:11,Redeemed
2733,665,268,0,2025-02-22 22:13:59,Redeemed
2734,666,0,500,2024-11-10 12:49:48,Signup Bonus
2735,666,487,0,2024-12-30 01:01:08,Redeemed
2736,666,1503,3006,2025-01-26 20:54:08,Earned
2737,667,0,500,2024-03-20 00:09:36,Signup Bonus
2738,667,113,0,2025-01-01 17:24:34,Redeemed
2739,668,0,500,2024-12-18 19:42:43,Signup Bonus
2740,668,1709,3418,2024-03-24 09:39:04,Earned
2741,669,0,500,2024-06-05 19:27:08,Signup Bonus
2742,669,106,0,2024-04-02 15:31:21,Redeemed
2743,669,471,0,2024-10-25 16:21:13,Redeemed
2744,669,414,0,2024-04-06 14:29:22,Redeemed
2745,669,955,1910,2025-02-16 18:16:14,Earned
2746,669,436,0,2024-06-05 04:59:30,Redeemed
2747,670,0,500,2025-01-07 20:51:42,Signup Bonus
2748,670,400,800,2024-03-29 06:59:31,Earned
2749,671,0,500,2024-11-02 01:40:50,Signup Bonus
2750,671,1084,2168,2024-09-28 07:05:08,Earned
2751,671,184,0,2024-12-08 21:20:48,Redeemed
2752,671,462,924,2024-09-26 17:47:45,Earned
2753,671,297,594,2024-03-25 06:13:21,Earned
2754,671,205,0,2024-03-29 18:17:30,Redeemed
2755,672,0,500,2024-04-20 01:41:09,Signup Bonus
2756,672,342,0,2025-01-25 10:52:00,Redeemed
2757,673,0,500,2024-07-25 17:53:48,Signup Bonus
2758,673,1494,2988,2024-12-25 19:23:41,Earned
2759,673,1403,2806,2024-10-30 06:26:24,Earned
2760,674,0,500,2024-09-15 03:34:53,Signup Bonus
2761,674,1384,2768,2024-07-17 19:51:49,Earned
2762,675,0,500,2024-10-13 07:13:45,Signup Bonus
2763,675,1694,3388,2024-07-05 00:17:25,Earned
2764,675,123,0,2024-10-09 02:48:05,Redeemed
2765,675,296,0,2024-09-08 00:53:10,Redeemed
2766,675,656,1312,2024-10-09 04:53:37,Earned
2767,675,1237,2474,2024-05-22 06:51:13,Earned
2768,676,0,500,2024-11-09 21:29:10,Signup Bonus
2769,676,394,0,2024-12-25 11:10:24,Redeemed
2770,677,0,500,2024-03-10 22:51:14,Signup Bonus
2771,677,360,0,2024-12-20 18:47:53,Redeemed
2772,677,158,0,2024-04-02 10:16:55,Redeemed
2773,677,147,0,2024-10-07 18:34:35,Redeemed
2774,677,473,0,2024-11-07 20:32:40,Redeemed
2775,677,118,0,2024-07-02 15:42:09,Redeemed
2776,678,0,500,2024-04-20 05:04:12,Signup Bonus
2777,678,409,0,2024-04-28 01:50:02,Redeemed
2778,678,341,0,2024-08-17 11:28:06,Redeemed
2779,679,0,500,2024-06-13 09:09:03,Signup Bonus
2780,679,453,906,2024-09-14 05:58:12,Earned
2781,679,213,0,2024-10-03 13:06:02,Redeemed
2782,679,158,0,2024-08-01 20:53:04,Redeemed
2783,679,1433,2866,2025-02-06 18:38:42,Earned
2784,680,0,500,2024-04-29 15:58:30,Signup Bonus
2785,680,207,0,2024-05-17 12:05:47,Redeemed
2786,680,736,1472,2024-07-31 13:28:14,Earned
2787,680,428,856,2024-06-20 15:20:14,Earned
2788,680,177,0,2024-04-28 22:42:32,Redeemed
2789,680,274,0,2024-10-24 07:40:21,Redeemed
2790,681,0,500,2024-10-25 02:27:27,Signup Bonus
2791,681,456,0,2024-07-22 13:55:17,Redeemed
2792,681,249,0,2024-10-24 23:05:30,Redeemed
2793,681,1893,3786,2024-04-17 12:48:22,Earned
2794,681,1038,2076,2024-03-27 10:08:26,Earned
2795,682,0,500,2024-11-26 14:26:19,Signup Bonus
2796,682,366,732,2024-08-04 14:22:49,Earned
2797,683,0,500,2024-04-06 00:15:12,Signup Bonus
2798,683,258,0,2024-04-06 07:53:20,Redeemed
2799,683,1811,3622,2024-06-22 17:15:10,Earned
2800,683,344,688,2024-09-17 01:03:06,Earned
2801,683,315,0,2024-03-07 03:16:53,Redeemed
2802,684,0,500,2024-12-30 16:34:09,Signup Bonus
2803,684,294,0,2024-11-11 00:22:15,Redeemed
2804,684,363,0,2024-08-19 11:47:15,Redeemed
2805,685,0,500,2024-08-12 11:39:12,Signup Bonus
2806,685,279,0,2024-04-02 07:45:51,Redeemed
2807,685,1293,2586,2024-09-02 17:51:27,Earned
2808,686,0,500,2024-11-13 09:09:41,Signup Bonus
2809,686,149,0,2024-04-18 22:27:02,Redeemed
2810,686,265,0,2024-07-13 21:46:57,Redeemed
2811,686,419,0,2025-03-05 11:21:01,Redeemed
2812,687,0,500,2024-08-08 02:58:33,Signup Bonus
2813,687,325,0,2025-02-27 18:35:59,Redeemed
2814,687,178,0,2024-08-12 13:31:24,Redeemed
2815,687,1610,3220,2024-11-25 10:44:08,Earned
2816,688,0,500,2024-08-27 10:25:25,Signup Bonus
2817,688,451,0,2024-06-18 22:08:44,Redeemed
2818,688,299,0,2024-08-17 00:30:19,Redeemed
2819,689,0,500,2024-10-14 23:30:41,Signup Bonus
2820,689,346,0,2025-03-02 20:09:23,Redeemed
2821,690,0,500,2024-08-06 17:25:00,Signup Bonus
2822,690,451,0,2024-11-30 02:11:49,Redeemed
2823,690,1033,2066,2025-02-25 19:51:41,Earned
2824,690,173,0,2024-06-10 11:39:30,Redeemed
2825,691,0,500,2024-05-25 14:06:32,Signup Bonus
2826,691,1994,3988,2024-11-21 19:24:59,Earned
2827,691,807,1614,2024-04-21 07:18:56,Earned
2828,691,1161,2322,2024-11-04 16:09:17,Earned
2829,692,0,500,2024-05-18 01:10:33,Signup Bonus
2830,692,1461,2922,2025-01-06 17:33:46,Earned
2831,692,336,0,2024-03-20 14:16:31,Redeemed
2832,693,0,500,2025-01-18 08:23:40,Signup Bonus
2833,693,288,0,2024-08-20 21:47:45,Redeemed
2834,693,1076,2152,2024-10-13 22:55:58,Earned
2835,693,243,0,2024-05-28 00:54:25,Redeemed
2836,694,0,500,2024-09-26 10:24:15,Signup Bonus
2837,694,142,284,2025-03-02 15:22:56,Earned
2838,694,441,0,2024-12-22 11:19:22,Redeemed
2839,694,1321,2642,2024-06-02 12:38:05,Earned
2840,695,0,500,2024-04-13 03:30:21,Signup Bonus
2841,695,131,262,2024-03-28 15:00:00,Earned
2842,695,1691,3382,2024-12-17 17:07:46,Earned
2843,695,391,0,2024-04-01 16:09:56,Redeemed
2844,696,0,500,2024-03-07 20:38:01,Signup Bonus
2845,696,420,0,2024-03-23 07:19:53,Redeemed
2846,696,484,0,2024-10-10 06:33:33,Redeemed
2847,696,1402,2804,2025-02-08 02:21:37,Earned
2848,696,451,0,2025-01-03 08:42:45,Redeemed
2849,697,0,500,2024-07-02 06:10:45,Signup Bonus
2850,697,438,0,2024-05-08 11:53:33,Redeemed
2851,697,293,0,2024-04-14 05:50:59,Redeemed
2852,698,0,500,2024-05-22 16:36:54,Signup Bonus
2853,698,305,0,2024-10-31 13:06:23,Redeemed
2854,698,498,0,2024-09-19 07:51:40,Redeemed
2855,698,1971,3942,2024-09-04 22:47:30,Earned
2856,698,1159,2318,2025-02-23 08:48:26,Earned
2857,698,405,0,2024-03-23 23:26:23,Redeemed
2858,699,0,500,2024-10-17 05:28:12,Signup Bonus
2859,699,307,0,2024-12-31 07:40:50,Redeemed
2860,699,1569,3138,2024-03-08 12:57:44,Earned
2861,700,0,500,2024-04-18 10:46:51,Signup Bonus
2862,700,313,0,2024-08-05 02:04:08,Redeemed
2863,700,1321,2642,2024-03-16 11:12:36,Earned
2864,700,154,308,2024-05-07 07:46:33,Earned
2865,700,201,0,2025-01-01 04:56:24,Redeemed
2866,700,169,0,2025-01-04 20:08:15,Redeemed
2867,701,0,500,2024-11-21 22:27:24,Signup Bonus
2868,701,187,0,2025-02-24 18:03:33,Redeemed
2869,701,274,0,2024-06-18 19:24:48,Redeemed
2870,701,431,862,2024-07-13 03:23:08,Earned
2871,701,330,660,2024-03-12 20:07:57,Earned
2872,702,0,500,2024-04-29 01:44:08,Signup Bonus
2873,702,363,726,2024-04-12 09:24:11,Earned
2874,702,987,1974,2024-08-24 23:34:43,Earned
2875,702,421,0,2024-04-11 10:28:37,Redeemed
2876,703,0,500,2025-01-28 01:08:14,Signup Bonus
2877,703,437,0,2024-06-25 22:06:17,Redeemed
2878,703,250,0,2024-05-12 17:55:54,Redeemed
2879,703,109,0,2024-05-12 17:21:00,Redeemed
2880,703,326,0,2025-02-02 00:35:25,Redeemed
2881,703,1574,3148,2024-06-11 16:52:58,Earned
2882,704,0,500,2024-03-10 15:11:43,Signup Bonus
2883,704,299,0,2024-07-06 21:21:24,Redeemed
2884,704,118,0,2024-06-19 02:05:55,Redeemed
2885,704,229,0,2024-03-20 20:03:53,Redeemed
2886,704,132,0,2024-04-15 23:52:43,Redeemed
2887,704,313,0,2024-08-06 18:27:37,Redeemed
2888,705,0,500,2024-12-13 00:02:33,Signup Bonus
2889,705,1584,3168,2025-01-10 11:14:16,Earned
2890,705,106,0,2024-05-22 15:03:39,Redeemed
2891,706,0,500,2024-06-07 03:57:04,Signup Bonus
2892,706,890,1780,2024-12-01 16:53:07,Earned
2893,706,263,0,2024-04-04 11:43:18,Redeemed
2894,706,180,360,2024-08-29 03:11:51,Earned
2895,707,0,500,2024-03-16 19:07:15,Signup Bonus
2896,707,1286,2572,2024-08-24 07:38:09,Earned
2897,707,323,0,2024-12-27 12:54:46,Redeemed
2898,707,1229,2458,2024-10-25 19:01:08,Earned
2899,707,1110,2220,2024-05-07 07:12:48,Earned
2900,708,0,500,2024-09-25 07:44:15,Signup Bonus
2901,708,491,0,2024-12-26 09:21:56,Redeemed
2902,708,690,1380,2024-12-03 03:00:30,Earned
2903,708,231,0,2024-05-21 14:51:30,Redeemed
2904,709,0,500,2024-10-17 09:15:21,Signup Bonus
2905,709,326,0,2024-08-06 12:53:01,Redeemed
2906,710,0,500,2024-03-25 20:06:34,Signup Bonus
2907,710,346,0,2024-05-01 11:15:40,Redeemed
2908,710,194,0,2024-04-08 04:58:44,Redeemed
2909,710,1981,3962,2024-08-13 11:41:31,Earned
2910,710,1761,3522,2024-05-24 09:37:31,Earned
2911,711,0,500,2024-06-03 00:19:31,Signup Bonus
2912,711,196,0,2024-08-23 22:25:49,Redeemed
2913,711,681,1362,2024-06-30 20:36:13,Earned
2914,712,0,500,2024-04-29 16:16:55,Signup Bonus
2915,712,1120,2240,2024-05-06 09:34:53,Earned
2916,712,163,0,2024-09-04 06:17:17,Redeemed
2917,712,1950,3900,2024-09-25 17:57:49,Earned
2918,713,0,500,2025-01-22 15:04:27,Signup Bonus
2919,713,182,0,2024-08-05 22:53:45,Redeemed
2920,713,414,0,2024-07-07 05:43:02,Redeemed
2921,713,331,0,2024-03-11 18:52:13,Redeemed
2922,713,1346,2692,2024-03-16 03:48:03,Earned
2923,714,0,500,2024-04-12 11:09:23,Signup Bonus
2924,714,1014,2028,2024-09-30 21:10:31,Earned
2925,714,399,798,2024-08-15 12:11:36,Earned
2926,715,0,500,2024-12-26 07:56:45,Signup Bonus
2927,715,1806,3612,2025-01-13 23:12:32,Earned
2928,715,800,1600,2024-05-01 10:17:57,Earned
2929,716,0,500,2024-12-27 16:03:06,Signup Bonus
2930,716,1501,3002,2024-07-06 20:51:32,Earned
2931,716,384,0,2024-09-16 02:29:09,Redeemed
2932,716,797,1594,2024-06-25 21:20:24,Earned
2933,716,957,1914,2024-07-28 10:57:39,Earned
2934,717,0,500,2024-12-11 13:15:13,Signup Bonus
2935,717,318,636,2025-02-17 09:09:59,Earned
2936,717,267,0,2024-05-12 05:48:22,Redeemed
2937,718,0,500,2024-07-30 19:45:48,Signup Bonus
2938,718,199,398,2025-01-21 02:10:46,Earned
2939,719,0,500,2024-03-14 11:00:53,Signup Bonus
2940,719,265,0,2024-06-11 12:38:28,Redeemed
2941,719,312,0,2024-03-12 06:37:16,Redeemed
2942,719,625,1250,2024-10-14 23:56:59,Earned
2943,719,471,0,2024-12-16 16:17:23,Redeemed
2944,720,0,500,2025-01-08 14:07:57,Signup Bonus
2945,720,1022,2044,2024-08-01 08:33:02,Earned
2946,720,1544,3088,2025-01-05 10:27:20,Earned
2947,720,274,0,2024-06-07 01:06:20,Redeemed
2948,721,0,500,2024-10-13 07:21:07,Signup Bonus
2949,721,477,0,2024-05-28 05:09:13,Redeemed
2950,721,432,864,2024-06-18 07:37:17,Earned
2951,721,236,0,2024-09-30 09:47:45,Redeemed
2952,721,322,0,2024-11-11 16:04:25,Redeemed
2953,722,0,500,2024-12-21 07:04:50,Signup Bonus
2954,722,1100,2200,2024-05-24 11:21:16,Earned
2955,722,264,0,2024-11-03 10:00:49,Redeemed
2956,722,896,1792,2024-07-02 08:05:37,Earned
2957,722,1723,3446,2024-04-16 08:35:42,Earned
2958,722,403,0,2024-07-25 01:49:59,Redeemed
2959,723,0,500,2024-03-25 03:34:40,Signup Bonus
2960,723,1426,2852,2024-08-02 19:18:40,Earned
2961,723,1423,2846,2024-09-07 23:36:00,Earned
2962,724,0,500,2024-10-13 20:40:21,Signup Bonus
2963,724,352,704,2024-11-24 03:42:32,Earned
2964,725,0,500,2024-05-07 04:42:39,Signup Bonus
2965,725,1359,2718,2025-01-04 20:00:39,Earned
2966,725,1955,3910,2024-04-21 01:44:35,Earned
2967,725,422,0,2024-10-23 09:01:00,Redeemed
2968,725,1661,3322,2024-12-28 21:02:39,Earned
2969,725,1157,2314,2024-06-18 09:46:53,Earned
2970,726,0,500,2024-10-14 08:26:28,Signup Bonus
2971,726,1817,3634,2024-04-27 10:39:45,Earned
2972,726,1923,3846,2024-12-22 00:22:27,Earned
2973,726,159,0,2024-08-06 08:16:26,Redeemed
2974,726,424,0,2025-01-19 14:41:24,Redeemed
2975,727,0,500,2024-09-02 00:37:12,Signup Bonus
2976,727,1254,2508,2024-07-17 03:30:15,Earned
2977,727,1555,3110,2024-05-01 14:21:51,Earned
2978,727,1737,3474,2024-11-17 16:25:52,Earned
2979,727,160,0,2025-01-05 15:20:59,Redeemed
2980,727,411,0,2024-11-30 16:30:47,Redeemed
2981,728,0,500,2024-08-27 17:25:22,Signup Bonus
2982,728,347,0,2024-07-14 04:55:25,Redeemed
2983,728,1563,3126,2024-08-22 04:35:39,Earned
2984,728,1009,2018,2025-01-15 15:09:40,Earned
2985,728,168,0,2024-08-21 13:00:52,Redeemed
2986,728,489,0,2025-01-24 17:28:12,Redeemed
2987,729,0,500,2024-04-25 00:42:59,Signup Bonus
2988,729,434,0,2024-11-23 08:02:20,Redeemed
2989,729,493,0,2024-04-10 02:13:19,Redeemed
2990,729,338,0,2024-07-14 20:28:40,Redeemed
2991,729,1422,2844,2024-08-08 04:16:17,Earned
2992,729,1119,2238,2025-01-23 19:48:38,Earned
2993,730,0,500,2024-08-09 16:50:32,Signup Bonus
2994,730,276,0,2024-05-26 13:30:44,Redeemed
2995,730,778,1556,2025-01-28 19:51:15,Earned
2996,731,0,500,2024-12-18 20:21:50,Signup Bonus
2997,731,603,1206,2024-08-31 17:10:18,Earned
2998,732,0,500,2024-08-03 08:09:39,Signup Bonus
2999,732,190,0,2024-10-01 08:02:39,Redeemed
3000,732,193,386,2024-07-31 22:21:04,Earned
3001,732,213,426,2024-11-09 19:47:39,Earned
3002,733,0,500,2024-04-23 05:33:53,Signup Bonus
3003,733,232,0,2024-09-12 00:19:29,Redeemed
3004,733,325,0,2024-07-14 18:53:34,Redeemed
3005,733,453,0,2024-09-04 03:02:03,Redeemed
3006,734,0,500,2024-11-18 05:56:24,Signup Bonus
3007,734,1116,2232,2024-03-29 10:37:19,Earned
3008,735,0,500,2024-04-30 19:00:46,Signup Bonus
3009,735,291,0,2024-06-25 06:59:55,Redeemed
3010,735,1276,2552,2024-11-07 11:05:00,Earned
3011,736,0,500,2024-04-17 23:38:11,Signup Bonus
3012,736,264,0,2024-12-01 01:10:43,Redeemed
3013,737,0,500,2024-07-05 03:33:35,Signup Bonus
3014,737,134,268,2025-02-24 00:55:04,Earned
3015,737,1438,2876,2024-07-05 12:35:53,Earned
3016,738,0,500,2024-07-27 12:16:14,Signup Bonus
3017,738,101,0,2025-01-07 17:44:36,Redeemed
3018,739,0,500,2024-06-14 19:17:55,Signup Bonus
3019,739,317,0,2025-01-11 02:41:44,Redeemed
3020,740,0,500,2024-06-23 01:48:38,Signup Bonus
3021,740,1594,3188,2025-01-30 11:03:11,Earned
3022,740,178,0,2024-09-09 18:01:49,Redeemed
3023,740,222,0,2024-09-09 05:38:42,Redeemed
3024,741,0,500,2024-03-28 20:34:49,Signup Bonus
3025,741,289,0,2024-05-22 02:43:51,Redeemed
3026,741,419,0,2025-02-13 03:42:38,Redeemed
3027,741,1660,3320,2024-06-11 11:55:30,Earned
3028,742,0,500,2024-05-10 02:48:32,Signup Bonus
3029,742,585,1170,2024-07-05 04:25:00,Earned
3030,742,1081,2162,2024-07-01 09:31:48,Earned
3031,742,186,0,2024-12-27 14:40:32,Redeemed
3032,743,0,500,2024-03-16 00:45:21,Signup Bonus
3033,743,1204,2408,2024-06-23 21:29:45,Earned
3034,743,293,0,2025-01-25 15:54:30,Redeemed
3035,743,1409,2818,2024-12-23 20:54:50,Earned
3036,743,248,0,2025-02-18 00:48:03,Redeemed
3037,743,206,0,2024-10-12 20:54:46,Redeemed
3038,744,0,500,2024-08-01 15:44:28,Signup Bonus
3039,744,390,0,2024-04-11 06:34:33,Redeemed
3040,745,0,500,2024-09-02 08:30:03,Signup Bonus
3041,745,1937,3874,2024-10-07 03:58:58,Earned
3042,745,1444,2888,2025-02-04 19:15:49,Earned
3043,746,0,500,2024-03-14 12:01:00,Signup Bonus
3044,746,1325,2650,2024-07-24 21:39:08,Earned
3045,746,424,0,2024-06-05 23:11:42,Redeemed
3046,746,300,0,2024-12-06 05:28:41,Redeemed
3047,746,1362,2724,2024-09-15 12:35:42,Earned
3048,747,0,500,2024-11-02 21:58:30,Signup Bonus
3049,747,263,0,2024-07-05 14:59:46,Redeemed
3050,747,1956,3912,2024-08-13 20:03:42,Earned
3051,748,0,500,2024-11-11 00:35:18,Signup Bonus
3052,748,615,1230,2024-05-22 05:39:47,Earned
3053,748,122,0,2025-01-01 13:19:56,Redeemed
3054,749,0,500,2024-10-08 22:23:40,Signup Bonus
3055,749,1469,2938,2024-07-17 07:07:29,Earned
3056,749,301,0,2024-09-13 15:08:29,Redeemed
3057,749,1775,3550,2024-06-08 10:24:33,Earned
3058,749,163,0,2024-05-22 21:13:32,Redeemed
3059,749,1040,2080,2024-05-06 22:52:17,Earned
3060,750,0,500,2024-07-18 00:05:04,Signup Bonus
3061,750,145,0,2024-07-16 09:23:50,Redeemed
