booking_id,user_id,show_id,booking_datetime,total_cost
1756,1191,12,2025-03-06 17:05:09,885
1757,294,1653,2025-03-16 04:25:26,800
1758,2563,1704,2025-02-05 12:25:03,200
1759,2460,2845,2025-03-19 15:51:28,328
1760,914,3288,2025-03-15 11:07:20,1234
1761,4584,2621,2025-02-22 08:39:10,200
1762,1668,733,2025-02-25 02:39:07,600
1763,982,3578,2025-03-14 04:42:50,748
1764,53,3360,2025-02-13 03:53:32,532
1765,2083,3093,2025-02-27 22:07:47,771
1766,3070,1845,2025-01-26 09:36:05,480
1767,3531,3426,2025-03-01 14:30:44,1179
1768,4907,3927,2025-03-07 12:02:34,831
1769,1449,2100,2025-02-09 06:44:10,1000
1770,1943,777,2025-03-19 17:55:42,1226
1771,415,1605,2025-02-28 01:18:09,1288
1772,1570,3520,2025-01-26 22:56:06,1000
1773,3769,3101,2025-02-07 03:22:39,437
1774,3328,3686,2025-03-02 17:11:05,600
1775,3950,255,2025-03-21 21:51:15,200
1776,1100,2965,2025-03-08 23:30:11,200
1777,16,1435,2025-03-04 16:50:21,400
1778,4742,3536,2025-03-13 19:35:25,612
1779,464,1278,2025-02-08 19:47:04,705
1780,4883,2358,2025-03-12 20:33:10,560
1781,2192,2189,2025-02-16 05:49:34,926
1782,386,3072,2025-03-08 06:04:35,1274
1783,386,1638,2025-02-10 22:10:02,313
1784,4004,436,2025-03-11 15:49:01,1205
1785,1406,1160,2025-03-10 01:41:54,647
1786,348,1267,2025-03-21 05:06:27,600
1787,4359,216,2025-02-13 19:34:14,200
1788,4770,3766,2025-02-23 08:38:49,739
1789,4297,1935,2025-02-04 05:42:11,924
1790,3664,252,2025-02-07 19:07:20,906
1791,4359,1788,2025-01-30 08:01:00,956
1792,999,3861,2025-03-24 19:33:00,510
1793,1877,3209,2025-02-20 06:56:00,820
1794,89,3795,2025-02-07 12:38:19,200
1795,663,2080,2025-02-20 06:06:05,200
1796,3380,642,2025-02-08 14:45:30,800
1797,2539,3803,2025-01-22 17:47:53,1277
1798,11,2849,2025-03-02 07:24:01,1137
1799,3841,2547,2025-03-07 07:03:14,797
1800,442,2807,2025-03-05 15:15:40,951
1801,4922,2729,2025-03-05 02:38:27,829
1802,105,3914,2025-02-06 10:08:51,600
1803,577,140,2025-03-01 19:53:35,710
1804,4304,3811,2025-02-20 14:47:11,990
1805,3099,1309,2025-03-14 09:21:18,826
1806,2625,1190,2025-02-05 19:40:26,1122
1807,1512,1961,2025-02-23 07:57:32,506
1808,4140,2096,2025-03-23 07:01:21,1036
1809,3536,3278,2025-02-18 21:50:19,1380
1810,2870,1287,2025-03-21 00:24:14,791
1811,1333,2363,2025-02-21 20:44:41,870
1812,2678,2935,2025-03-08 22:34:15,1098
1813,3561,708,2025-02-23 21:01:00,808
1814,1045,2311,2025-02-08 08:47:20,200
1815,4190,1676,2025-03-14 22:55:39,869
1816,3491,369,2025-03-09 08:53:23,1172
1817,68,1925,2025-03-27 18:40:46,837
1818,519,2246,2025-02-03 23:28:06,831
1819,939,59,2025-01-27 08:43:41,1057
1820,3114,1199,2025-02-20 18:13:05,200
1821,280,1964,2025-03-21 19:35:52,800
1822,416,179,2025-02-15 18:26:42,735
1823,2574,732,2025-02-21 15:59:20,400
1824,4943,3759,2025-03-24 20:59:08,687
1825,1968,3849,2025-03-11 08:02:03,400
1826,2277,131,2025-03-04 23:04:17,1000
1827,3822,3189,2025-03-06 13:46:13,1463
1828,2596,3460,2025-03-18 04:08:00,600
1829,2130,2985,2025-02-02 12:40:00,519
1830,3719,141,2025-03-27 18:22:25,1408
1831,4724,1921,2025-03-08 10:12:17,1335
1832,855,166,2025-02-28 23:09:43,400
1833,4178,1606,2025-02-14 18:18:32,400
1834,3935,3028,2025-04-04 20:50:59,1131
1835,1392,771,2025-02-04 09:41:14,640
1836,3971,1822,2025-03-14 06:50:15,1255
1837,1080,2277,2025-03-12 14:56:40,200
1838,3356,3490,2025-02-25 08:04:02,1000
1839,3704,2737,2025-04-02 10:09:34,578
1840,3231,1728,2025-03-13 16:35:41,817
1841,1542,3173,2025-03-21 00:46:51,1000
1842,3064,2830,2025-01-25 12:56:38,800
1843,1627,2140,2025-03-09 05:53:18,800
1844,1269,202,2025-02-12 23:10:49,1057
1845,1390,2634,2025-02-23 21:21:39,679
1846,560,1370,2025-03-05 10:12:03,1220
1847,2767,1172,2025-03-06 17:36:37,400
1848,2407,2830,2025-01-28 19:56:38,600
1849,3811,3342,2025-02-24 09:50:34,731
1850,3229,1939,2025-02-15 10:32:35,551
1851,914,3673,2025-03-24 18:27:20,656
1852,4435,1680,2025-03-10 23:03:30,400
1853,1011,1735,2025-02-09 23:40:53,1000
1854,3535,2511,2025-01-27 10:57:35,736
1855,781,3529,2025-02-18 05:29:04,600
1856,4454,1715,2025-03-17 04:11:44,200
1857,1675,1640,2025-02-01 10:21:46,1226
1858,958,3138,2025-03-29 10:36:56,890
1859,4087,1322,2025-01-24 05:24:07,1100
1860,4198,2855,2025-02-05 06:48:27,1001
1861,1478,464,2025-02-17 23:23:55,945
1862,4952,2015,2025-03-08 14:49:59,800
1863,4929,1234,2025-03-08 00:15:41,200
1864,2391,1397,2025-02-13 07:55:54,200
1865,3408,1516,2025-03-16 00:14:49,704
1866,4533,3479,2025-02-17 21:58:47,795
1867,2546,2814,2025-03-21 06:50:16,659
1868,2411,808,2025-03-24 04:30:41,1266
1869,903,3807,2025-02-16 11:58:52,400
1870,4467,451,2025-03-15 17:23:14,1000
1871,1170,3261,2025-03-09 10:22:48,200
1872,2311,1486,2025-02-25 01:30:29,1005
1873,4874,1567,2025-02-09 02:22:58,1044
1874,775,2195,2025-02-14 06:38:22,686
1875,2448,2160,2025-03-24 15:08:53,600
1876,4342,1502,2025-02-19 21:06:52,800
1877,844,3468,2025-02-26 04:38:23,954
1878,465,2891,2025-01-30 03:34:48,1000
1879,2169,2560,2025-03-15 14:35:45,630
1880,1527,948,2025-03-06 06:23:36,200
1881,4740,3973,2025-02-23 05:22:30,649
1882,3096,1717,2025-03-16 08:10:09,857
1883,2097,1943,2025-02-25 17:08:05,591
1884,163,30,2025-03-19 13:09:59,877
1885,4939,143,2025-02-14 12:11:09,1000
1886,2178,621,2025-03-02 08:40:50,600
1887,1653,2726,2025-03-16 14:31:34,727
1888,1968,33,2025-01-25 18:14:49,1461
1889,1724,990,2025-01-24 07:27:08,871
1890,728,3539,2025-03-11 02:15:19,400
1891,4853,3885,2025-02-23 04:23:57,1137
1892,1564,2742,2025-02-05 20:56:29,1418
1893,3101,2794,2025-02-20 14:01:05,651
1894,1547,1957,2025-03-19 05:40:47,400
1895,2200,925,2025-02-24 19:07:55,841
1896,3786,1739,2025-03-20 09:31:39,1156
1897,2802,2385,2025-03-24 02:47:06,515
1898,2566,3412,2025-03-07 00:20:44,908
1899,530,3090,2025-02-06 18:02:08,445
1900,2750,3694,2025-02-19 06:19:08,1028
1901,1596,2211,2025-03-13 09:48:56,600
1902,1860,1328,2025-04-04 15:00:17,400
1903,3327,3790,2025-03-10 10:48:52,1000
1904,2139,2370,2025-03-11 22:21:34,459
1905,4368,217,2025-02-19 04:58:44,1000
1906,4982,2475,2025-03-07 10:06:23,718
1907,1549,872,2025-02-15 09:21:01,400
1908,3132,543,2025-03-08 03:06:42,904
1909,2538,1599,2025-02-06 01:01:27,1250
1910,3097,1906,2025-02-13 05:32:22,479
1911,1687,1076,2025-03-16 04:50:01,495
1912,2778,1124,2025-02-20 15:29:43,857
1913,3361,1841,2025-03-22 06:18:17,1300
1914,4271,1790,2025-03-14 09:56:42,1000
1915,3067,3575,2025-02-10 19:15:34,406
1916,2105,1993,2025-02-16 06:54:18,400
1917,1394,1982,2025-01-27 21:12:46,800
1918,4807,50,2025-03-26 09:56:55,1406
1919,1476,799,2025-02-05 16:03:18,698
1920,2946,395,2025-01-26 18:03:07,200
1921,202,3815,2025-02-22 15:38:45,600
1922,2863,3894,2025-03-10 09:46:56,667
1923,4921,3813,2025-02-14 17:37:16,413
1924,1209,1530,2025-03-13 22:25:57,1000
1925,4871,3071,2025-03-21 04:05:40,500
1926,1334,409,2025-02-22 03:36:45,770
1927,565,3831,2025-03-02 16:20:17,1419
1928,4052,2949,2025-03-06 10:34:52,1421
1929,3045,681,2025-01-22 16:30:20,756
1930,1456,1191,2025-03-19 22:23:01,200
1931,900,301,2025-03-31 06:06:43,200
1932,2689,3451,2025-02-13 08:41:52,1031
1933,2563,2177,2025-03-19 13:24:20,1000
1934,2705,2593,2025-02-12 18:52:14,1087
1935,2205,1565,2025-03-09 16:45:11,527
1936,1408,1201,2025-02-18 20:14:50,1000
1937,1371,2209,2025-03-11 03:43:17,200
1938,321,2470,2025-03-08 03:56:26,200
1939,2760,2287,2025-02-06 07:21:01,400
1940,3760,2432,2025-03-15 17:43:43,400
1941,4522,1411,2025-02-14 06:18:40,200
1942,145,2417,2025-03-13 03:59:09,1173
1943,3187,3341,2025-02-08 18:29:49,600
1944,4428,1042,2025-02-13 10:06:41,200
1945,1943,548,2025-02-22 04:05:40,454
1946,1715,709,2025-03-22 15:04:58,200
1947,1983,48,2025-02-10 13:07:36,200
1948,4675,3843,2025-03-03 23:07:33,1181
1949,1561,944,2025-03-17 22:29:11,200
1950,1029,3493,2025-01-21 13:47:16,800
1951,2397,1991,2025-02-24 15:18:35,955
1952,1765,3352,2025-02-06 13:19:35,1466
1953,4214,2896,2025-03-06 18:25:00,701
1954,971,1655,2025-02-08 11:31:53,1126
1955,1531,228,2025-03-18 10:08:49,600
1956,1860,2210,2025-03-15 11:55:07,443
1957,516,738,2025-03-15 06:32:36,800
1958,3974,1584,2025-02-16 14:21:27,1027
1959,1648,3360,2025-02-23 21:53:32,791
1960,2282,3849,2025-02-28 01:02:03,1012
1961,2156,574,2025-03-17 21:55:16,875
1962,2368,3172,2025-03-12 06:37:51,1000
1963,1908,2510,2025-03-09 10:45:56,518
1964,3230,2804,2025-03-23 20:28:50,1051
1965,3351,3761,2025-02-03 18:38:39,1000
1966,703,3751,2025-02-05 00:55:48,1105
1967,2448,912,2025-03-11 02:37:09,1200
1968,3354,3991,2025-02-26 11:08:32,376
1969,4447,3571,2025-01-31 14:51:33,1154
1970,2077,1483,2025-01-30 01:32:09,1386
1971,3204,56,2025-03-06 14:49:21,600
1972,2964,2588,2025-02-26 03:47:31,974
1973,1917,237,2025-03-21 22:59:26,400
1974,2098,1839,2025-03-19 14:27:46,1258
1975,1101,2059,2025-03-03 21:12:12,520
1976,2374,2778,2025-01-28 09:59:18,1159
1977,1840,2215,2025-02-23 08:49:06,657
1978,4905,2638,2025-02-08 12:29:12,1000
1979,2092,439,2025-03-15 14:42:08,1181
1980,1312,84,2025-03-07 03:47:50,1155
1981,2893,742,2025-03-11 05:51:17,1324
1982,762,1997,2025-03-20 14:31:23,700
1983,3005,2735,2025-03-18 05:33:24,800
1984,1380,2848,2025-03-10 03:37:41,1257
1985,1298,363,2025-03-22 06:33:29,432
1986,2245,2802,2025-02-02 20:35:06,1095
1987,4763,1037,2025-03-22 08:07:53,813
1988,2428,256,2025-01-26 14:09:44,600
1989,3463,1796,2025-03-17 04:52:30,1000
1990,2436,2076,2025-02-11 14:11:47,1000
1991,4312,3605,2025-03-10 01:37:07,574
1992,2656,2913,2025-03-05 19:43:21,600
1993,951,3927,2025-03-13 02:02:34,478
1994,3177,401,2025-03-23 23:05:21,800
1995,2979,3038,2025-02-04 05:53:24,390
1996,620,717,2025-01-25 23:55:52,1127
1997,634,1321,2025-03-04 21:38:24,1000
1998,1304,2535,2025-04-02 21:37:45,1220
1999,3534,1145,2025-02-10 00:46:09,200
2000,2188,879,2025-03-24 15:51:38,600
2001,807,267,2025-03-28 17:58:04,800
2002,1933,324,2025-03-05 06:55:08,400
2003,496,1235,2025-02-03 08:48:01,400
2004,2916,3813,2025-02-17 20:37:16,1275
2005,4040,2609,2025-02-07 04:44:39,1029
2006,2065,128,2025-01-31 08:38:28,547
2007,3033,1457,2025-02-06 13:31:31,771
2008,3032,958,2025-03-08 02:44:21,926
2009,3815,1476,2025-01-30 14:31:59,1450
2010,2919,1175,2025-02-21 01:18:58,600
2011,1294,2211,2025-03-07 08:48:56,1473
2012,894,1454,2025-03-16 03:53:59,600
2013,1935,1656,2025-02-27 02:38:35,1143
2014,2195,2983,2025-03-01 08:26:31,1425
2015,431,526,2025-03-04 06:03:46,400
2016,2615,1585,2025-02-26 23:57:59,1082
2017,3388,3800,2025-03-24 03:10:00,1000
2018,265,3326,2025-01-25 21:11:45,200
2019,3907,3286,2025-02-07 15:51:20,200
2020,3280,167,2025-03-31 06:20:38,1084
2021,2450,2835,2025-02-20 08:30:52,1152
2022,325,501,2025-03-03 00:21:45,1152
2023,3550,2505,2025-02-22 01:50:47,1087
2024,1172,467,2025-02-16 02:10:45,800
2025,51,2690,2025-01-22 15:45:47,414
2026,4456,2473,2025-02-05 11:17:08,555
2027,3058,2208,2025-01-25 10:15:02,928
2028,1589,1892,2025-02-03 15:34:51,542
2029,3278,2720,2025-02-28 15:24:26,1018
2030,3943,915,2025-03-20 14:30:37,1158
2031,1022,433,2025-02-12 20:34:38,200
2032,957,336,2025-02-18 23:35:23,1168
2033,2024,89,2025-02-14 03:37:29,200
2034,2126,3048,2025-02-23 16:09:36,800
2035,4010,1371,2025-03-04 19:31:24,675
2036,1567,568,2025-02-07 10:15:43,1000
2037,1626,1053,2025-03-02 20:30:35,1272
2038,3970,3577,2025-02-10 01:46:00,633
2039,4641,2595,2025-02-02 22:29:49,669
2040,4684,2869,2025-02-19 01:01:08,200
2041,4568,939,2025-02-17 05:08:33,650
2042,1374,2488,2025-02-07 10:11:16,1100
2043,2727,905,2025-03-13 13:41:19,600
2044,2913,3667,2025-02-25 08:05:42,988
2045,2452,827,2025-02-13 17:48:12,1494
2046,4786,3186,2025-03-02 20:06:43,1223
2047,961,3801,2025-02-12 11:35:21,1176
2048,638,2827,2025-03-13 02:47:03,800
2049,595,3484,2025-03-23 07:18:14,400
2050,3865,2023,2025-03-30 01:38:09,600
2051,4676,2935,2025-03-19 09:34:15,535
2052,2208,3515,2025-03-04 04:46:37,1350
2053,4299,814,2025-03-04 05:39:22,200
2054,645,593,2025-03-28 13:37:35,794
2055,3734,3015,2025-02-17 09:24:50,686
2056,2702,3249,2025-03-23 00:53:53,555
2057,3090,3921,2025-02-18 14:39:56,200
2058,4759,1306,2025-02-14 01:30:39,1020
2059,716,3963,2025-01-26 05:29:01,200
2060,1736,1191,2025-04-01 08:23:01,444
2061,4396,1846,2025-02-26 05:13:13,717
2062,818,3172,2025-03-22 02:37:51,400
2063,3526,1855,2025-03-04 14:33:48,400
2064,184,2659,2025-02-21 07:43:34,1015
2065,4626,1483,2025-02-01 09:32:09,1000
2066,3593,1287,2025-03-24 16:24:14,200
2067,4956,2673,2025-03-01 10:32:07,600
2068,1311,2128,2025-03-29 06:55:21,603
2069,4965,3346,2025-02-22 11:05:40,824
2070,648,2774,2025-03-21 19:52:35,600
2071,2828,499,2025-02-24 09:35:10,773
2072,267,1725,2025-03-21 00:28:29,1119
2073,748,326,2025-02-14 03:21:12,1248
2074,2832,193,2025-03-22 08:20:54,1463
2075,2903,2529,2025-02-16 07:13:46,600
2076,2414,2743,2025-01-30 05:41:14,600
2077,69,2114,2025-02-20 22:53:09,400
2078,2920,1110,2025-02-22 07:12:59,1144
2079,1457,2950,2025-03-08 12:13:35,1405
2080,4112,199,2025-01-30 15:10:41,1225
2081,539,369,2025-03-12 07:53:23,1143
2082,1556,3015,2025-02-15 07:24:50,1379
2083,4791,1860,2025-02-06 01:38:14,982
2084,1658,2275,2025-03-31 14:37:16,200
2085,2614,3781,2025-03-20 13:36:55,614
2086,4793,1271,2025-03-04 10:19:22,1401
2087,2427,3687,2025-03-31 10:03:09,1105
2088,586,1270,2025-02-27 02:31:47,1000
2089,1034,2646,2025-03-29 09:41:40,800
2090,4671,679,2025-03-12 22:54:55,1261
2091,3974,505,2025-02-12 13:40:07,400
2092,585,3729,2025-03-04 22:02:02,359
2093,1003,209,2025-03-13 11:05:31,391
2094,2293,3491,2025-03-20 21:49:12,1078
2095,507,945,2025-03-08 22:00:14,800
2096,1980,3508,2025-02-12 23:47:30,1354
2097,2676,1725,2025-03-21 20:28:29,600
2098,2569,693,2025-02-25 03:53:02,1284
2099,3309,2310,2025-02-21 03:16:05,1000
2100,4766,234,2025-03-12 04:30:08,662
2101,3864,3575,2025-02-07 07:15:34,1187
2102,1712,1696,2025-02-07 06:20:35,1389
2103,4411,1804,2025-02-15 22:57:17,200
2104,1230,1828,2025-02-06 12:07:59,800
2105,4557,3780,2025-02-26 00:37:57,992
2106,548,3117,2025-02-22 05:31:30,912
2107,4375,1379,2025-02-20 12:06:23,800
2108,497,314,2025-01-28 23:31:09,200
2109,4273,1357,2025-02-16 15:00:16,1220
2110,4023,3420,2025-02-17 05:30:43,733
2111,118,1923,2025-03-02 10:17:41,1000
2112,3823,2266,2025-03-03 01:16:30,400
2113,2639,3759,2025-03-16 03:59:08,800
2114,1044,1153,2025-01-30 17:02:51,200
2115,1434,3783,2025-03-03 14:16:42,380
2116,1834,3744,2025-03-16 05:10:14,1190
2117,674,1142,2025-02-01 15:19:47,869
2118,2075,3354,2025-01-24 18:20:57,800
2119,1537,3000,2025-01-29 17:05:14,568
2120,4817,1694,2025-02-03 20:37:54,724
2121,452,2783,2025-03-07 03:58:53,1112
2122,1918,1911,2025-02-23 11:22:22,400
2123,2774,3381,2025-02-26 19:21:40,1351
2124,56,3057,2025-02-26 17:26:40,200
2125,4788,3247,2025-04-04 02:46:41,1000
2126,1554,1731,2025-03-12 22:24:02,1000
2127,1241,481,2025-02-01 03:25:32,1263
2128,3909,745,2025-01-30 02:07:05,580
2129,4571,3039,2025-02-12 15:27:18,1000
2130,934,1118,2025-02-01 23:43:19,974
2131,4108,3138,2025-03-19 04:36:56,1205
2132,658,1405,2025-02-11 02:46:05,1000
2133,1743,2490,2025-03-20 14:38:27,400
2134,3114,1599,2025-02-07 14:01:27,822
2135,2258,1610,2025-03-07 21:42:53,1182
2136,571,1065,2025-03-11 07:27:09,1329
2137,228,428,2025-01-30 20:05:23,600
2138,2556,3941,2025-02-21 13:52:38,600
2139,4954,1794,2025-02-28 18:09:33,654
2140,344,1515,2025-03-23 06:01:22,790
2141,481,3546,2025-03-15 08:49:29,1141
2142,3299,2199,2025-03-12 15:19:23,807
2143,1085,435,2025-03-11 15:47:30,1000
2144,1885,2821,2025-03-21 14:12:04,1148
2145,2330,3623,2025-03-11 12:27:43,600
2146,1676,3118,2025-02-06 15:28:10,1309
2147,708,39,2025-04-01 04:14:23,200
2148,1091,1406,2025-02-26 22:22:18,933
2149,3829,3831,2025-03-10 11:20:17,200
2150,2642,3662,2025-02-09 18:29:31,620
2151,2116,2871,2025-02-13 14:02:16,540
2152,4156,252,2025-02-15 13:07:20,1000
2153,4244,916,2025-02-15 21:03:50,549
2154,2839,113,2025-02-26 04:54:53,1274
2155,3974,2842,2025-02-27 11:23:17,1010
2156,3570,3881,2025-02-12 18:06:43,400
2157,589,2765,2025-03-25 05:12:45,743
2158,2591,3760,2025-03-30 03:20:26,1284
2159,1442,2765,2025-03-22 05:12:45,600
2160,3315,1905,2025-03-24 15:17:27,695
2161,4595,355,2025-03-12 23:07:48,600
2162,4265,1232,2025-03-02 21:54:03,873
2163,2362,2028,2025-03-06 00:41:49,400
2164,4192,2677,2025-03-01 08:11:21,364
2165,1060,1800,2025-02-15 10:11:57,1151
2166,3216,663,2025-02-21 05:43:38,387
2167,591,1103,2025-03-12 22:22:54,600
2168,3412,3796,2025-02-12 15:56:46,1253
2169,3266,1219,2025-02-18 17:34:44,600
2170,4378,670,2025-03-10 03:56:09,600
2171,2388,1412,2025-03-31 13:10:38,1094
2172,4616,3451,2025-02-13 01:41:52,1000
2173,136,1097,2025-02-12 18:45:14,800
2174,813,2699,2025-03-08 17:36:28,1015
2175,3063,2754,2025-02-27 09:55:37,756
2176,2806,2065,2025-02-16 23:39:46,800
2177,3639,27,2025-02-19 19:22:20,504
2178,2557,132,2025-03-14 20:43:50,683
2179,93,777,2025-03-17 11:55:42,1463
2180,4077,498,2025-03-28 13:13:40,400
2181,2223,2982,2025-03-21 21:12:30,649
2182,4824,1596,2025-02-13 18:24:49,800
2183,1987,988,2025-02-04 23:53:15,582
2184,2194,594,2025-02-25 15:27:21,844
2185,108,794,2025-02-11 19:51:35,1000
2186,4920,3885,2025-02-18 23:23:57,400
2187,894,1330,2025-03-16 22:08:53,1084
2188,3494,997,2025-02-25 23:45:31,1036
2189,3870,1164,2025-02-26 15:24:03,800
2190,1467,1459,2025-03-10 16:40:14,1058
2191,1593,1628,2025-03-15 12:39:55,703
2192,4835,2865,2025-01-27 15:31:34,1289
2193,4634,1778,2025-02-08 08:18:15,800
2194,2252,3741,2025-02-20 14:54:48,639
2195,3964,752,2025-03-19 05:15:57,1035
2196,4085,3104,2025-03-08 04:58:46,1209
2197,645,1771,2025-02-07 21:27:32,772
2198,3894,1936,2025-03-01 21:08:59,200
2199,3537,900,2025-03-26 02:37:41,400
2200,4175,227,2025-02-27 14:16:14,800
2201,3336,3630,2025-03-09 00:57:56,538
2202,178,1003,2025-02-07 11:50:12,430
2203,367,1797,2025-02-21 05:55:14,1000
2204,3409,2663,2025-01-31 13:21:02,1244
2205,2742,9,2025-02-25 13:09:24,1000
2206,2169,479,2025-02-07 16:05:05,1000
2207,2018,410,2025-02-08 18:23:02,662
2208,1929,2011,2025-01-30 05:20:26,400
2209,3998,136,2025-03-19 00:56:09,1000
2210,4374,1873,2025-02-02 19:05:36,622
2211,2059,2778,2025-02-03 01:59:18,1056
2212,678,1936,2025-03-05 04:08:59,800
2213,2351,2629,2025-02-26 00:20:33,1197
2214,3705,3338,2025-02-15 20:45:16,600
2215,1689,1630,2025-02-14 14:50:22,806
2216,3265,3554,2025-03-06 02:26:26,1000
2217,4863,1585,2025-02-28 10:57:59,714
2218,3935,1268,2025-03-02 21:23:55,200
2219,26,193,2025-03-17 03:20:54,955
2220,3558,979,2025-03-06 20:13:05,360
2221,4502,432,2025-02-02 19:35:10,853
2222,2449,2836,2025-02-24 00:52:35,400
2223,3894,2471,2025-04-01 03:09:17,1312
2224,3165,614,2025-02-01 00:40:29,400
2225,3419,3638,2025-03-25 13:38:58,1012
2226,343,2160,2025-03-25 07:08:53,319
2227,3513,3125,2025-02-19 18:36:23,966
2228,2013,2629,2025-02-27 22:20:33,995
2229,3251,1207,2025-02-26 04:29:54,1000
2230,4469,1015,2025-02-07 04:21:56,1038
2231,101,1223,2025-03-05 14:30:35,620
2232,3141,2076,2025-02-18 15:11:47,200
2233,179,2886,2025-03-03 07:51:27,400
2234,3214,3949,2025-03-19 17:58:14,200
2235,3583,223,2025-03-08 17:06:18,523
2236,3243,169,2025-03-18 11:15:32,1273
2237,1180,3727,2025-02-18 12:19:40,674
2238,120,241,2025-02-24 00:10:21,1390
2239,1595,1297,2025-02-10 18:43:10,1262
2240,1276,1519,2025-03-30 07:38:13,835
2241,3826,3722,2025-02-18 20:29:36,680
2242,769,2172,2025-03-31 21:20:13,980
2243,405,1496,2025-02-04 04:44:48,400
2244,1790,24,2025-02-21 17:53:22,746
2245,3691,1736,2025-02-13 12:17:11,577
2246,1565,2809,2025-02-19 15:22:46,200
2247,716,1863,2025-01-25 02:41:11,1167
2248,2885,3320,2025-03-16 03:17:45,709
2249,2343,3304,2025-03-20 03:02:42,1000
2250,2466,2345,2025-03-26 16:59:21,1283
2251,4850,3904,2025-03-19 10:19:56,1457
2252,4169,955,2025-03-07 13:38:00,600
2253,2496,1840,2025-02-01 12:56:58,571
2254,612,2592,2025-02-06 12:56:49,1063
2255,4462,2326,2025-03-05 17:41:14,1046
2256,2238,1510,2025-03-12 03:58:44,518
2257,4893,1917,2025-03-22 05:03:59,512
2258,3979,3713,2025-02-09 22:21:09,1069
2259,2959,2749,2025-02-19 08:35:10,1000
2260,2444,3324,2025-02-10 03:14:24,400
2261,3172,1480,2025-02-03 06:46:43,200
2262,4945,3913,2025-03-20 05:03:09,615
2263,2156,1652,2025-03-17 07:17:48,600
2264,1428,3721,2025-03-12 02:50:08,778
2265,3121,3512,2025-03-06 02:49:05,600
2266,4573,2267,2025-02-26 17:02:10,650
2267,895,387,2025-02-08 01:48:17,800
2268,1537,1497,2025-03-27 19:25:58,1014
2269,3477,2330,2025-02-23 17:49:13,724
2270,2029,193,2025-03-07 22:20:54,972
2271,2625,3900,2025-02-26 00:22:06,200
2272,1125,3969,2025-02-09 02:22:26,537
2273,569,3679,2025-02-05 16:28:43,1000
2274,2468,2933,2025-01-23 13:49:13,1284
2275,2108,2070,2025-02-03 22:00:42,1316
2276,30,2520,2025-02-19 00:32:09,521
2277,3497,1260,2025-02-06 06:49:41,1036
2278,3524,2963,2025-03-11 15:50:43,600
2279,1895,810,2025-02-24 19:32:44,1128
2280,4789,2426,2025-03-20 05:42:29,1201
2281,4957,1964,2025-03-18 20:35:52,546
2282,3807,1922,2025-03-12 15:44:53,509
2283,4948,2053,2025-02-26 18:59:30,400
2284,3246,2277,2025-03-09 15:56:40,1167
2285,355,3312,2025-03-18 23:45:26,200
2286,462,2847,2025-02-16 14:59:33,1106
2287,679,656,2025-02-26 13:48:08,732
2288,1370,3016,2025-03-13 14:52:54,501
2289,1395,353,2025-02-28 00:44:34,523
2290,537,2986,2025-03-08 09:51:57,981
2291,4180,453,2025-02-18 15:17:52,566
2292,686,1401,2025-03-21 19:40:09,562
2293,153,614,2025-01-26 21:40:29,516
2294,4322,3925,2025-02-15 00:11:55,820
2295,4544,2876,2025-03-18 07:19:05,692
2296,1924,3268,2025-03-04 13:08:36,939
2297,2200,3064,2025-02-07 11:26:26,1034
2298,1828,2161,2025-03-02 16:29:49,992
2299,2356,3627,2025-03-20 15:39:12,476
